o_time,longitud,latitud,profundidad, nro_est, rms, gap, modelo_vel, error_longitud,error_latitud,error_prof, operador,the_mags
2021-02-28 02:15:59, -72.834, -17.687, 7.1, 11, 0.3, 182,  , 3.0, 3.3, 9.7, mdur, 5.5 L 5.6 Mww 
2021-02-28 04:41:51, -68.527, -22.320, 130.1, 12, 0.3, 166, Q, 3.5, 1.9, 4.9, mdur, 4.4 L 4.4 Mw 
2021-02-28 04:57:21, -67.396, -24.335, 201.4, 7, 0.2, 239, Q, 6.6, 3.9, 9.0, mdur, 3.2 L 
2021-02-28 05:18:17, -74.332, -37.558, 40.5, 12, 0.2, 235, J, 7.3, 1.7, 3.5, mdur, 3.7 L 
2021-02-28 09:51:18, -68.843, -31.372, 196.3, 21, 0.3, 223, 3, 17.3, 3.0, 18.8, jaba, 4.0 L 
2021-02-28 10:23:29, -67.307, -23.702, 257.2, 7, 0.2, 295, Q, 13.4, 5.2, 11.1, jaba, 3.0 L 
2021-02-28 12:58:46, -71.603, -30.661, 31.1, 14, 0.3, 120, C, 3.6, 2.3, 2.9, yole, 3.1 L 
2021-03-01 00:35:04, -72.503, -31.152, 15.1, 6, 0.2, 293, 4, 18.0, 3.4, 74.7, mabs, 3.3 L 
2021-03-01 01:34:44, -72.936, -45.891, 7.6, 16, 0.3, 91,  , 2.4, 1.0, 1.3, cris, 4.5 L 4.7 S 4.6 Mw 
2021-03-01 03:32:01, -68.831, -21.097, 130.5, 8, 0.2, 217, 3, 4.9, 1.5, 6.0, mabs, 3.3 L 
2021-03-01 03:41:36, -69.799, -18.441, 99.6, 11, 0.2, 67, p, 1.8, 1.2, 2.9, cris, 3.7 L 
2021-03-01 11:49:54, -73.467, -36.723, 29.2, 6, 0.3, 282, J, 6.3, 3.3, 4.4, cris, 3.1 L 
2021-03-02 01:48:23, -69.897, -23.788, 72.3, 6, 0.3, 107, Q, 3.3, 2.4, 7.9, cris, 3.3 L 
2021-03-02 03:43:51, -72.749, -31.397, 29.5, 10, 0.3, 273, 0, 5.8, 3.0, 4.5, mabs, 3.6 L 
2021-03-02 05:08:52, -70.764, -25.492, 33.6, 7, 0.3, 198, Q, 6.8, 1.4, 3.6, cris, 3.0 L 
2021-03-02 06:00:21, -71.327, -28.805, 29.2, 9, 0.3, 185, C, 3.5, 1.6, 4.6, cris, 3.3 L 
2021-03-02 11:18:21, -69.426, -18.727, 107.8, 8, 0.2, 100, 1, 3.3, 1.9, 3.8, mabs, 3.0 L 
2021-03-02 16:05:35, -70.906, -25.824, 38.4, 9, 0.3, 198, 1, 11.5, 2.0, 4.2, nico, 3.5 L 
2021-03-02 22:30:04, -67.839, -24.086, 176.8, 9, 0.3, 286, Q, 18.8, 5.4, 14.0, caro, 3.0 L 
2021-03-03 04:04:02, -58.421, -62.284, 8.9, 3, 0.1, 318, v, 7.3, 11.6, 9.3, tito, 3.0 L 
2021-03-03 13:37:30, -69.855, -23.915, 71.1, 11, 0.3, 96, p, 3.6, 2.5, 6.1, yole, 3.5 L 
2021-03-03 21:50:36, -71.139, -35.077, 100.3, 25, 0.3, 138, J, 3.8, 1.9, 3.9, yole, 4.4 L 
2021-03-03 23:36:39, -70.638, -25.726, 34.4, 7, 0.3, 196, 1, 7.0, 1.4, 3.1, nico, 3.7 L 
2021-03-04 01:45:22, -68.683, -22.627, 119.3, 7, 0.3, 135, Q, 3.1, 2.5, 5.1, cris, 3.3 L 
2021-03-04 03:47:04, -69.362, -19.166, 111.4, 9, 0.3, 129, p, 3.8, 2.2, 5.0, cris, 3.3 L 
2021-03-04 04:19:05, -74.243, -37.075, 29.6, 9, 0.2, 261, J, 10.5, 3.9, 6.9, cris, 3.0 L 
2021-03-04 08:04:12, -71.428, -30.551, 15.0, 11, 0.3, 123, 3, 4.1, 1.8, 6.9, mabs, 3.0 L 
2021-03-04 08:19:34, -69.078, -20.401, 102.6, 8, 0.3, 194, p, 4.5, 2.6, 5.1, mabs, 3.0 L 
2021-03-04 15:21:58, -67.679, -21.801, 236.3, 8, 0.2, 277, Q, 11.4, 3.4, 10.5, jaba, 3.2 L 
2021-03-05 08:24:45, -72.027, -53.155, 13.0, 5, 0.2, 227, J, 3.4, 1.6, 2.3, eatl, 3.3 L 
2021-03-05 14:31:52, -67.162, -24.142, 247.0, 8, 0.3, 253, Q, 10.2, 3.9, 11.5, harz, 3.6 L 
2021-03-05 15:10:10, -67.738, -24.407, 225.0, 8, 0.2, 264, Q, 10.3, 3.4, 9.6, mdur, 3.8 L 
2021-03-05 15:34:19, -67.250, -24.163, 211.7, 7, 0.3, 275, Q, 23.0, 9.1, 18.1, jaba, 3.0 L 
2021-03-05 17:48:31, -67.032, -23.154, 235.8, 10, 0.2, 278, Q, 7.9, 3.6, 7.6, jaba, 4.0 L 
2021-03-05 20:05:23, -69.942, -18.329, 97.4, 10, 0.2, 103, p, 4.6, 3.0, 6.7, jaba, 3.5 L 
2021-03-05 21:40:03, -69.593, -20.117, 47.9, 12, 0.3, 86, p, 2.1, 1.4, 3.0, harz, 3.3 L 
2021-03-06 01:26:45, -69.280, -18.694, 122.6, 12, 0.3, 109, 1, 3.8, 2.3, 4.0, nico, 3.5 L 
2021-03-06 02:21:46, -68.475, -21.594, 124.1, 12, 0.2, 188, p, 3.7, 1.4, 4.9, eatl, 3.0 L 
2021-03-06 02:36:10, -67.608, -24.261, 218.0, 11, 0.3, 240, Q, 7.4, 2.8, 9.1, thor, 3.4 L 
2021-03-06 05:34:27, -69.195, -22.997, 89.4, 8, 0.2, 98, 1, 1.9, 1.6, 4.3, eatl, 3.1 L 
2021-03-06 12:53:29, -67.528, -24.259, 204.3, 7, 0.3, 295, Q, 10.2, 5.3, 11.0, mdur, 3.6 L 
2021-03-06 15:01:37, -67.320, -24.216, 195.8, 8, 0.3, 244, Q, 8.0, 4.7, 11.1, harz, 3.9 L 
2021-03-06 16:15:40, -68.744, -31.754, 17.4, 9, 0.3, 335,  , 12.6, 12.8, 11.2, mdur, 3.9 L 
2021-03-06 17:19:12, -72.201, -15.815, 5.9, 5, 0.3, 220, p, 3.2, 4.5, 10.0, jaba, 4.9 L 4.9 Mw 
2021-03-06 17:23:38, -72.166, -15.806, 15.0, 8, 0.2, 221,  , 1.6, 2.7, 5.5, mdur, 4.8 L 4.6 Mw 
2021-03-06 21:01:54, -68.635, -21.801, 117.5, 8, 0.1, 210, p, 3.4, 1.2, 4.9, jaba, 3.0 L 
2021-03-07 00:50:13, -71.237, -28.662, 45.6, 12, 0.3, 178, 0, 3.0, 1.4, 1.8, nico, 3.7 L 
2021-03-07 01:26:49, -68.226, -23.485, 134.4, 9, 0.3, 189, Q, 3.8, 3.0, 4.8, eatl, 3.0 L 
2021-03-07 01:52:01, -67.834, -24.103, 174.8, 8, 0.3, 272, 1, 5.2, 4.6, 6.2, nico, 3.0 L 
2021-03-07 02:19:57, -71.953, -30.643, 33.1, 11, 0.3, 228, 3, 3.6, 1.6, 3.2, thor, 3.0 L 
2021-03-07 06:49:32, -69.807, -17.425, 6.4, 11, 0.3, 137, 1, 2.5, 2.8, 9.3, tito, 4.3 L 
2021-03-07 07:00:05, -68.663, -21.111, 131.2, 14, 0.3, 211, p, 5.2, 1.3, 4.4, eatl, 3.0 L 
2021-03-07 07:05:32, -67.203, -23.879, 198.8, 9, 0.3, 161, Q, 2.9, 3.9, 7.6, eatl, 3.2 L 
2021-03-07 07:52:42, -72.253, -37.023, 65.7, 15, 0.2, 78, J, 2.2, 1.4, 5.0, eatl, 3.0 L 
2021-03-07 08:03:24, -67.143, -24.138, 185.6, 10, 0.3, 102, Q, 2.4, 2.8, 7.6, eatl, 4.1 L 
2021-03-07 10:24:25, -71.096, -27.918, 23.1, 11, 0.3, 216, 0, 4.8, 2.3, 3.2, nico, 3.5 L 
2021-03-07 15:42:31, -70.592, -18.584, 39.4, 7, 0.2, 215, p, 3.0, 1.9, 1.8, mdur, 3.3 L 
2021-03-07 16:09:57, -71.200, -30.848, 55.5, 18, 0.3, 124, 3, 3.3, 1.7, 3.4, jaba, 3.2 L 
2021-03-07 16:57:25, -69.127, -20.876, 110.5, 8, 0.2, 189, p, 3.6, 1.1, 4.4, mdur, 3.0 L 
2021-03-07 18:39:22, -68.409, -21.232, 137.4, 11, 0.2, 222, p, 6.0, 1.7, 5.7, jaba, 3.0 L 
2021-03-08 03:54:34, -68.730, -22.174, 129.2, 11, 0.3, 157, Q, 3.3, 1.7, 4.3, nico, 3.3 L 
2021-03-08 12:29:14, -69.248, -19.015, 117.0, 16, 0.3, 145, p, 3.9, 1.8, 3.2, mabs, 4.0 L 
2021-03-08 12:48:06, -70.098, -32.223, 128.9, 32, 0.3, 179, 3, 4.8, 1.4, 4.1, cris, 5.3 L 5.1 Mw 
2021-03-08 14:26:58, -70.959, -34.726, 92.4, 13, 0.3, 155, C, 4.9, 1.6, 3.1, mabs, 3.0 L 
2021-03-08 17:25:02, -69.854, -20.778, 69.2, 10, 0.2, 129, p, 3.4, 1.1, 4.6, tark, 3.8 L 
2021-03-09 00:42:19, -71.270, -30.854, 65.9, 8, 0.3, 132, C, 4.0, 2.7, 5.2, Jere, 3.0 L 
2021-03-09 03:00:57, -68.468, -21.595, 124.4, 12, 0.2, 188, p, 3.1, 1.2, 4.5, Jere, 3.2 L 
2021-03-09 07:32:53, -68.624, -22.175, 124.1, 12, 0.3, 164, Q, 4.2, 3.0, 5.1, caro, 3.0 L 
2021-03-09 12:39:26, -71.682, -32.408, 0.8, 13, 0.3, 300, 3, 4.3, 4.1, 5.7, tark, 3.3 L 
2021-03-09 13:57:08, -68.865, -22.339, 121.7, 9, 0.3, 141, Q, 3.2, 2.0, 4.6, cris, 3.3 L 
2021-03-09 14:35:42, -68.558, -21.781, 127.8, 9, 0.2, 213, p, 5.0, 1.4, 5.2, cris, 3.3 L 
2021-03-09 15:06:42, -71.045, -18.460, 15.1, 6, 0.2, 244, p, 4.1, 2.1, 12.0, tark, 3.0 L 
2021-03-09 15:24:14, -68.976, -20.281, 107.7, 11, 0.3, 208, p, 4.7, 1.7, 4.5, cris, 3.6 L 
2021-03-09 19:05:25, -70.035, -29.442, 101.3, 12, 0.3, 191, C, 4.3, 1.9, 4.6, cris, 3.2 L 
2021-03-09 22:04:21, -68.579, -21.788, 122.8, 9, 0.3, 240, p, 6.2, 2.1, 5.9, tark, 3.5 L 
2021-03-09 22:14:35, -69.266, -22.789, 85.7, 9, 0.2, 98, Q, 2.0, 1.7, 4.4, Tark, 4.0 L 
2021-03-10 01:50:19, -70.762, -25.274, 47.2, 11, 0.3, 196, 1, 6.6, 2.1, 2.8, Yole, 3.8 L 
2021-03-10 01:53:24, -76.368, -45.409, 8.2, 14, 0.3, 285, J, 8.3, 6.3, 10.8, caro, 3.8 L 4.8 Mw 
2021-03-10 06:32:54, -68.824, -20.953, 105.1, 11, 0.3, 210, p, 4.4, 1.4, 5.3, Jere, 3.0 L 
2021-03-10 14:40:36, -71.883, -40.064, 136.7, 9, 0.3, 200,  , 5.5, 3.2, 4.1, cris, 3.3 L 
2021-03-10 15:42:05, -71.920, -39.460, 113.2, 9, 0.3, 106,  , 3.5, 2.4, 4.1, cris, 3.4 L 
2021-03-10 18:46:35, -69.547, -24.789, 93.0, 6, 0.2, 155, Q, 3.4, 1.4, 5.4, tark, 3.0 L 
2021-03-10 23:50:43, -69.098, -23.211, 93.1, 8, 0.3, 121, Q, 2.3, 2.2, 6.0, tark, 3.2 L 
2021-03-11 02:40:23, -66.956, -23.154, 234.4, 10, 0.3, 198, 0, 4.9, 6.0, 6.0, caro, 4.6 L 
2021-03-11 06:04:55, -71.772, -30.699, 33.0, 27, 0.3, 203, 3, 3.8, 1.8, 2.9, caro, 4.0 L 
2021-03-11 06:32:36, -67.331, -24.312, 187.0, 10, 0.3, 149,  , 4.6, 8.1, 9.9, caro, 3.8 L 
2021-03-11 12:24:03, -71.694, -31.898, 59.9, 12, 0.3, 200, 3, 6.7, 1.9, 6.7, cris, 3.1 L 
2021-03-11 16:17:33, -71.856, -32.608, 20.1, 24, 0.3, 238, 3, 3.3, 1.7, 8.1, cris, 3.9 L 
2021-03-11 18:48:27, -67.268, -24.217, 182.9, 11, 0.3, 105, Q, 2.6, 3.6, 7.6, Tark, 4.9 L 4.6 Mw 
2021-03-11 21:54:39, -67.232, -24.255, 184.6, 10, 0.3, 107, Q, 2.2, 2.8, 7.2, cris, 5.5 L 5.2 Mw 
2021-03-11 22:03:56, -67.243, -24.334, 196.2, 9, 0.3, 160, Q, 4.3, 6.6, 9.2, tark, 4.8 L 4.3 Mw 
2021-03-11 22:54:40, -73.318, -35.552, 31.9, 6, 0.3, 281, J, 7.0, 3.3, 5.1, cris, 3.0 L 
2021-03-11 23:23:05, -70.557, -34.291, 114.0, 12, 0.2, 284, J, 3.5, 2.8, 2.8, tark, 3.0 L 
2021-03-12 03:35:58, -67.530, -24.268, 204.2, 7, 0.3, 295, 0, 20.8, 7.3, 15.7, caro, 3.2 L 
2021-03-12 06:42:39, -69.581, -19.230, 82.8, 10, 0.3, 93, p, 3.0, 1.7, 5.2, Jere, 3.4 L 
2021-03-12 09:04:49, -67.296, -24.283, 167.7, 11, 0.3, 107, Q, 2.5, 3.0, 10.4, Jere, 4.5 L 4.6 Mw 
2021-03-12 13:12:53, -70.004, -19.760, 5.2, 12, 0.3, 152, p, 2.1, 1.1, 3.2, eatl, 3.1 L 
2021-03-12 16:00:26, -71.897, -33.214, 28.7, 37, 0.3, 212,  , 2.0, 1.6, 2.7, eatl, 4.3 L 4.3 Mw 
2021-03-12 16:25:06, -71.423, -30.726, 51.2, 14, 0.3, 109, 3, 3.6, 1.4, 2.9, nico, 3.8 L 
2021-03-12 16:59:53, -71.892, -33.226, 24.0, 16, 0.3, 257, 3, 2.8, 1.7, 10.4, thor, 3.7 L 
2021-03-12 19:37:43, -71.157, -34.981, 88.7, 18, 0.3, 137, 3, 3.7, 1.9, 3.6, thor, 3.1 L 
2021-03-13 03:36:36, -71.193, -37.529, 147.5, 13, 0.3, 194, J, 6.1, 2.2, 6.7, harz, 3.5 L 
2021-03-13 09:18:46, -69.974, -17.376, 10.0, 8, 0.3, 219, p, 5.5, 3.3, 0.0, mdur, 3.6 L 
2021-03-13 12:17:21, -69.737, -22.901, 69.1, 12, 0.3, 91, Q, 2.8, 1.9, 4.4, eatl, 4.3 L 
2021-03-13 17:31:12, -68.870, -21.245, 117.5, 11, 0.2, 199, p, 4.1, 1.2, 4.4, thor, 3.4 L 
2021-03-13 20:06:30, -71.883, -30.754, 29.4, 15, 0.3, 208, 3, 3.2, 1.1, 2.6, eatl, 3.0 L 
2021-03-13 21:13:52, -69.762, -29.184, 15.2, 13, 0.3, 186, S, 2.8, 1.1, 3.6, nico, 3.4 L 
2021-03-13 23:24:29, -73.889, -35.805, 20.5, 12, 0.2, 290, J, 4.0, 3.9, 5.2, eatl, 3.3 L 
2021-03-14 01:32:34, -69.156, -20.878, 109.3, 12, 0.2, 156, p, 3.2, 1.6, 4.2, harz, 3.2 L 
2021-03-14 02:58:36, -74.154, -36.487, 4.8, 7, 0.1, 298, J, 6.7, 10.0, 12.4, mdur, 3.3 L 
2021-03-14 03:21:15, -70.036, -15.964, 232.1, 8, 0.2, 257,  , 4.7, 5.6, 5.8, mdur, 4.9 L 4.5 Mw 
2021-03-14 03:56:04, -70.347, -33.102, 118.6, 22, 0.2, 168, I, 2.7, 1.9, 2.3, harz, 3.4 L 
2021-03-14 04:45:50, -69.800, -17.239, 7.8, 11, 0.2, 294,  , 4.9, 11.8, 5.2, mdur, 3.7 L 4.3 Mw 
2021-03-14 05:15:34, -68.839, -21.919, 94.9, 12, 0.3, 158, p, 3.6, 2.0, 5.4, harz, 3.1 L 
2021-03-14 06:12:49, -68.578, -21.178, 133.7, 13, 0.3, 189, p, 4.8, 1.6, 5.5, harz, 3.5 L 
2021-03-14 09:56:55, -70.311, -31.558, 136.3, 27, 0.3, 166, 3, 4.2, 0.9, 3.7, mdur, 3.7 L 
2021-03-14 10:33:53, -71.962, -30.740, 32.8, 26, 0.3, 207, 3, 7.3, 1.9, 5.1, jaba, 4.2 L 
2021-03-14 10:46:21, -71.874, -30.747, 30.2, 21, 0.3, 225, 3, 4.2, 1.4, 2.8, mdur, 3.6 L 
2021-03-14 13:13:05, -71.932, -30.747, 23.4, 19, 0.2, 206, 3, 3.3, 1.2, 4.2, eatl, 3.0 L 
2021-03-14 14:15:42, -58.427, -62.298, 6.3, 4, 0.2, 211, v, 39.2, 49.7, 61.0, eatl, 3.0 L 
2021-03-14 14:16:10, -70.903, -31.647, 101.7, 14, 0.3, 162, 3, 8.3, 2.1, 4.9, nico, 3.1 L 
2021-03-14 14:23:59, -58.429, -62.295, 6.2, 4, 0.1, 212, v, 43.0, 55.3, 68.5, eatl, 3.2 L 2.9 Ml 
2021-03-14 14:24:37, -58.434, -62.295, 6.2, 4, 0.1, 212, v, 37.9, 48.5, 59.6, eatl, 3.9 L 4.0 Ml 
2021-03-14 17:03:35, -71.319, -31.072, 69.2, 12, 0.3, 147, 3, 3.0, 1.1, 3.1, thor, 3.0 L 
2021-03-14 17:11:17, -68.813, -21.968, 106.6, 12, 0.3, 158, Q, 2.8, 1.4, 3.9, eatl, 3.0 L 
2021-03-14 21:58:35, -68.543, -21.911, 117.3, 11, 0.3, 210, p, 4.9, 1.4, 5.4, thor, 3.0 L 
2021-03-15 00:44:14, -70.052, -17.747, 131.7, 10, 0.2, 126, p, 3.6, 2.5, 3.6, harz, 3.2 L 
2021-03-15 05:13:18, -71.823, -32.217, 24.1, 24, 0.3, 188, 3, 2.9, 1.0, 11.8, harz, 3.2 L 
2021-03-15 05:25:02, -68.978, -25.322, 117.8, 10, 0.2, 168, Q, 3.3, 1.6, 6.6, jaba, 3.1 L 
2021-03-15 06:13:29, -74.343, -43.149, 29.2, 6, 0.2, 299, J, 5.8, 7.4, 19.4, mdur, 3.0 L 
2021-03-15 11:16:53, -71.566, -30.382, 33.6, 15, 0.2, 173, 3, 2.9, 1.1, 2.4, mdur, 3.4 L 
2021-03-15 12:40:09, -69.237, -19.634, 97.3, 13, 0.2, 167, p, 3.3, 1.5, 2.6, eatl, 3.9 L 
2021-03-15 15:00:47, -68.885, -22.175, 124.8, 13, 0.2, 146, Q, 2.6, 1.4, 3.4, eatl, 3.5 L 
2021-03-15 15:37:10, -67.184, -24.167, 204.7, 12, 0.3, 133, Q, 3.9, 4.7, 6.3, nico, 3.9 L 
2021-03-15 18:13:24, -71.272, -28.947, 44.3, 12, 0.3, 163, 3, 2.5, 1.2, 2.0, nico, 3.7 L 
2021-03-15 18:44:59, -70.378, -28.453, 105.8, 13, 0.3, 76, 3, 3.5, 1.5, 3.6, eatl, 3.0 L 
2021-03-15 19:09:58, -67.012, -23.264, 249.4, 8, 0.3, 283, Q, 14.5, 5.9, 16.7, nico, 3.5 L 
2021-03-15 19:42:59, -71.027, -29.448, 55.0, 18, 0.2, 95, 0, 2.2, 1.0, 3.8, eatl, 3.7 L 
2021-03-16 03:53:56, -71.796, -34.800, 42.1, 27, 0.3, 125, J, 2.1, 1.1, 1.4, mdur, 5.0 L 4.8 Mw 
2021-03-16 10:48:01, -71.535, -35.633, 105.0, 17, 0.3, 207, J, 7.5, 5.1, 6.5, jaba, 3.5 L 
2021-03-16 11:30:12, -67.368, -24.112, 218.2, 6, 0.2, 296, Q, 10.9, 4.1, 10.5, harz, 3.8 L 
2021-03-16 14:17:14, -68.289, -24.217, 139.2, 8, 0.2, 216, Q, 4.9, 2.0, 5.9, yole, 3.1 L 
2021-03-16 16:48:06, -70.335, -31.564, 133.9, 15, 0.3, 170, 3, 7.7, 1.4, 5.6, thor, 3.0 L 
2021-03-16 19:29:43, -67.241, -24.056, 212.3, 10, 0.3, 236, Q, 8.7, 3.5, 10.3, thor, 3.0 L 
2021-03-16 19:39:09, -71.440, -40.194, 178.6, 17, 0.3, 196, J, 5.9, 2.8, 4.7, tati, 4.1 L 
2021-03-16 20:17:56, -68.404, -21.551, 149.9, 11, 0.3, 221, p, 7.1, 1.8, 6.7, yole, 3.7 L 
2021-03-16 23:48:54, -71.596, -23.889, 51.8, 7, 0.3, 312, Q, 6.0, 4.9, 4.8, thor, 3.2 L 
2021-03-17 00:12:39, -86.205, -40.791, 10.0, 9, 0.3, 305,  , 29.5, 19.6, 0.0, tark, 5.3 S 5.7 Mww 
2021-03-17 01:43:05, -71.508, -24.163, 61.7, 8, 0.3, 236, p, 9.3, 2.3, 18.0, mabs, 3.3 L 
2021-03-17 09:43:02, -70.106, -32.626, 125.2, 24, 0.3, 212, C, 5.2, 1.9, 3.8, mabs, 3.8 L 
2021-03-17 23:39:34, -68.894, -21.233, 111.3, 10, 0.2, 198, p, 4.1, 1.2, 4.3, yole, 3.0 L 
2021-03-18 00:04:26, -71.073, -37.082, 145.2, 21, 0.3, 172, J, 4.2, 2.0, 4.4, mabs, 4.2 L 
2021-03-18 01:41:43, -69.179, -23.130, 96.1, 7, 0.2, 108, 1, 2.4, 2.1, 5.0, mabs, 3.1 L 
2021-03-18 05:09:41, -68.736, -21.190, 119.2, 11, 0.3, 206, p, 5.5, 1.6, 7.3, cris, 3.4 L 
2021-03-18 09:07:56, -71.288, -32.274, 71.9, 14, 0.3, 147, 3, 6.3, 1.4, 4.5, mabs, 3.0 L 
2021-03-18 18:56:44, -74.947, -39.462, 19.9, 6, 0.3, 308, J, 7.1, 5.0, 4.8, yole, 3.1 L 
2021-03-18 22:40:16, -67.058, -24.015, 199.3, 12, 0.3, 79, Q, 2.3, 2.6, 6.8, eatl, 4.2 L 
2021-03-19 00:09:07, -69.034, -20.584, 97.2, 10, 0.3, 193, 1, 5.6, 1.9, 5.3, mabs, 3.1 L 
2021-03-19 01:25:57, -71.828, -31.525, 37.9, 11, 0.3, 208, 3, 4.3, 1.3, 3.0, cris, 3.3 L 
2021-03-19 03:26:18, -69.584, -18.311, 124.5, 8, 0.3, 134, 1, 4.8, 3.4, 6.0, mabs, 3.0 L 
2021-03-19 07:45:03, -70.365, -21.213, 63.2, 8, 0.6, 221, p, 12.1, 4.0, 27.3, mabs, 3.0 L 
2021-03-19 08:46:10, -67.521, -24.173, 207.6, 7, 0.2, 313, Q, 8.5, 5.0, 9.5, tark, 3.6 L 
2021-03-19 15:00:29, -70.068, -27.234, 99.7, 9, 0.2, 116, Q, 2.8, 1.6, 3.2, eatl, 3.0 L 
2021-03-19 15:36:06, -69.680, -28.488, 121.5, 11, 0.3, 120, 4, 11.7, 2.9, 5.9, tati, 3.4 L 
2021-03-19 21:23:45, -67.324, -24.047, 186.0, 10, 0.2, 98, Q, 1.9, 2.5, 5.6, eatl, 3.3 L 
2021-03-20 00:09:17, -69.916, -22.939, 46.3, 11, 0.3, 130, p, 3.5, 1.9, 5.5, mabs, 4.4 L 4.4 Mw 
2021-03-20 08:43:21, -72.374, -30.893, 29.5, 12, 0.3, 278, 3, 5.8, 3.7, 4.9, tark, 3.3 L 
2021-03-20 10:07:13, -73.801, -37.533, 41.2, 5, 0.2, 206, J, 14.4, 4.0, 4.1, mabs, 3.6 L 
2021-03-20 11:23:13, -68.675, -21.795, 124.8, 10, 0.3, 208, p, 6.3, 1.8, 5.5, tark, 3.2 L 
2021-03-20 12:30:57, -67.448, -24.204, 214.1, 6, 0.3, 315, Q, 11.6, 6.8, 12.8, mdur, 3.5 L 
2021-03-20 13:36:07, -68.907, -27.379, 132.9, 8, 0.2, 222, Q, 4.4, 2.0, 6.4, mdur, 3.3 L 
2021-03-20 14:14:51, -72.035, -40.099, 121.5, 9, 0.2, 79, J, 3.7, 2.5, 3.6, mdur, 3.2 L 
2021-03-20 17:10:49, -67.166, -24.007, 239.3, 7, 0.3, 253, Q, 12.5, 5.3, 14.2, mdur, 3.7 L 
2021-03-20 19:34:59, -67.266, -23.693, 243.0, 5, 0.3, 307, Q, 17.1, 6.3, 17.1, mdur, 3.5 L 
2021-03-20 23:18:50, -71.508, -32.003, 41.9, 25, 0.3, 169, 3, 2.7, 0.8, 1.9, mdur, 3.3 L 
2021-03-20 23:56:34, -70.560, -28.846, 101.5, 11, 0.2, 81, 3, 2.9, 1.3, 3.1, mdur, 3.0 L 
2021-03-21 01:07:30, -71.826, -32.385, 32.1, 23, 0.3, 224, 3, 3.0, 1.4, 3.3, nico, 3.6 L 
2021-03-21 01:18:48, -70.509, -20.120, 44.0, 13, 0.3, 202, p, 2.7, 1.3, 2.4, thor, 4.0 L 
2021-03-21 03:49:31, -68.820, -22.809, 115.2, 11, 0.3, 110, p, 2.7, 2.2, 3.9, thor, 3.4 L 
2021-03-21 05:46:46, -67.799, -23.098, 173.9, 12, 0.3, 258, Q, 4.1, 2.3, 3.9, thor, 4.0 L 
2021-03-21 06:49:45, -68.879, -20.819, 98.3, 11, 0.3, 204, 1, 4.1, 1.6, 6.0, thor, 3.7 L 
2021-03-21 08:26:59, -67.157, -23.995, 183.2, 8, 0.2, 156, Q, 4.5, 7.7, 9.9, nico, 3.3 L 
2021-03-21 10:55:28, -67.446, -21.269, 215.5, 15, 0.3, 187, p, 6.1, 2.3, 7.9, nico, 4.9 L 4.7 Mw 
2021-03-21 11:00:21, -67.000, -22.711, 198.0, 11, 0.3, 104, Q, 2.6, 2.7, 7.9, eatl, 4.1 L 
2021-03-21 11:35:07, -71.645, -32.036, 39.3, 15, 0.3, 201, 3, 4.0, 1.9, 2.3, thor, 3.1 L 
2021-03-21 12:14:17, -71.058, -37.145, 139.3, 15, 0.3, 188, J, 4.0, 1.9, 4.8, mdur, 3.4 L 
2021-03-21 12:35:54, -68.554, -21.845, 122.8, 12, 0.3, 214, p, 6.5, 2.2, 6.6, harz, 3.7 L 
2021-03-21 14:14:45, -71.352, -28.671, 41.8, 11, 0.3, 198, Q, 3.0, 1.3, 2.8, harz, 3.4 L 
2021-03-21 14:33:26, -70.349, -22.028, 24.6, 11, 0.3, 194, Q, 3.4, 1.3, 4.4, mdur, 3.1 L 
2021-03-21 17:45:18, -69.529, -31.276, 143.9, 23, 0.2, 213, C, 6.1, 1.3, 7.3, mdur, 4.2 L 
2021-03-21 18:25:26, -73.380, -36.505, 24.6, 11, 0.2, 211, J, 3.2, 1.8, 2.6, mdur, 3.8 L 
2021-03-21 19:32:07, -68.506, -21.453, 132.4, 10, 0.3, 216, p, 7.9, 2.3, 8.1, harz, 3.1 L 
2021-03-21 22:25:28, -70.874, -29.408, 67.5, 14, 0.2, 87, 3, 2.3, 1.2, 3.2, mdur, 3.2 L 
2021-03-22 00:26:16, -69.433, -18.718, 109.7, 11, 0.3, 84, 1, 3.0, 2.0, 3.9, nico, 3.0 L 
2021-03-22 00:29:20, -69.208, -24.687, 101.0, 11, 0.3, 149, Q, 3.1, 1.4, 5.5, eatl, 3.2 L 
2021-03-22 01:32:00, -69.955, -19.145, 65.6, 13, 0.3, 109, p, 3.3, 1.8, 4.0, eatl, 3.1 L 
2021-03-22 05:27:35, -75.065, -39.132, 20.7, 10, 0.2, 284, J, 3.8, 2.8, 3.1, eatl, 3.0 L 
2021-03-22 06:25:22, -69.658, -20.494, 44.3, 13, 0.3, 110, p, 1.9, 1.3, 2.8, eatl, 3.5 L 
2021-03-22 06:47:12, -69.075, -21.284, 95.3, 15, 0.2, 107,  , 3.7, 1.2, 4.2, eatl, 3.7 L 
2021-03-22 07:00:04, -67.140, -24.183, 196.7, 10, 0.3, 104, Q, 2.9, 3.0, 8.6, eatl, 4.7 L 4.3 Mw 
2021-03-22 08:10:58, -67.555, -21.283, 219.9, 11, 0.2, 262, p, 7.1, 2.1, 7.2, thor, 4.1 L 
2021-03-22 08:34:05, -70.932, -32.776, 77.6, 18, 0.3, 110, 3, 2.6, 1.3, 2.8, thor, 3.9 L 
